고객번호,성별,연령대,투자성향,자산구간,주거래상품군,라이프스타일,서비스등급,총투자기간,주거래업종구분
a8f30572d2fa94e3afc74c0e0dbde05493cf8d75f27713944f7f3a240ce28a2d,1,2,4,3,2,2,5,3,10
00a7b7c91ddd7504dca102441c76d3cbe73b50b35eca290d249ce0e6fb282aa3,1,5,3,1,2,7,9,1,10
d4950a921a8ba22470f0a50be7fbdd4b53862338ca57e6d1b6148810a826078d,1,1,99,2,2,2,9,3,16
17511a6ed44956252a0c15561e007e8338e33be525ae4a9f82563eb16b6584bc,1,3,3,1,2,3,9,1,9
bc2d13312fac650368a4ac8cef3eac9e61ec954321d22db9d7bd2592772dd788,1,3,99,2,2,3,9,2,12
4775962031dcb4c3ffa700201ccd060ac7e328bec5f69928a34dd82e270862b5,2,7,5,3,2,5,4,3,5
4deceeed1837b40c17dfbbfba2895565131627e430824c5d4959f943fc70e487,1,3,4,2,2,3,4,3,16
b89d5210b89b61bc4bd500a0dd517a1f212f5c81a618d7332b13ae5c91456261,2,2,2,1,3,2,9,2,13
f83c77651fcb23578f04f23b7270f26e0f299fe000bb1889dbf4bab4faadfe9f,1,6,3,3,2,5,4,6,7
b4955e724cee596f9f156f7828d5b141e33967c7bfa418d2584655440d2a871d,1,5,4,5,2,7,3,6,16
3e73b414d889cc096aafd18fdf71cb8cc6d414367cc48a5537e764ba9164b677,1,6,4,4,2,5,4,3,10
efa4a9f9b0006329549a1271f7871f9f05e4faf37e9b899d9f5e61499f7b44e9,2,9,99,2,2,9,4,3,9
64332945b2e190751c3d45cce750fbe1192be3110a092ca327cc43ac60cbeac6,2,7,3,5,2,6,3,3,12
2bb7f81588e6cd8b8887537119063221802c1b42e41d1d738445eed17e1d4e1d,2,4,5,1,2,4,9,3,14
5a194b29e6e673e80f4431ee43f72303b6be650ad90841b003b39afbeaa0bcb0,1,5,4,1,2,5,5,2,6
93d638c7c16eb4135dbfc9e4cd29b3b1c4222f90a1c56d58912604b7a106593f,1,2,1,1,3,2,9,2,10
0712b1fb67a76adaf2f121beadf08d7fe111fe47a5ec89ada332ccab17af3962,1,3,3,4,2,3,4,3,10
a1c476a5d2ace623ea26f7555ecf8bbcbdaa7d6dfd79a8fef060c5c9074e457e,1,4,3,1,2,3,9,3,10
9be3bd7935a0d0053374c9eb30f7f34c26c2860bdf3ca09b88d019ea32ee2c11,2,5,99,2,2,5,5,2,7
39f6ff2f561365671c57232784f07e73a4ba9839a0d5c2334b980f62a2c7ef7f,1,2,3,1,2,2,9,3,16
46cbfab4d72f4d668601121b22976f6ea44ed9edfc2d18b40378b4702ef26a3a,2,4,4,4,2,4,4,3,10
e5214a1b6b42c3fb12e83bbe29852dd99b1bc017fa3ee97e510d5d44de7819a3,2,8,5,3,2,6,4,5,10
96c8c94f7e33af2f63fd99037e49d9f21f3f6c99e536e33ef9705d642e59ea87,1,6,4,4,2,5,4,3,8
a43d54af59d265f34ffcbab5823949dccec229a5325e3e773f6f011b14cbec2d,1,7,99,2,2,5,5,3,7
8b9bb12145cf6e1620e02c8f6331ae873467927b693170a60b6f6248c2a78a77,1,2,3,1,2,2,9,1,10
ebf94b94f21c64353a29bff648f31dd00e50dc9616c5e142b0640298c1c3afe8,1,5,3,4,2,5,4,3,16
da06464d05086e2c39834ccb187a97f2437dd033d581ef057f8d0b485d45856a,1,1,4,2,2,2,5,1,9
217077fb3f39b10438b31a96ff073fde33634a427ccf03a2b23c4f0b26b9475e,2,2,2,1,2,2,9,3,9
82bad74bad2841aa5d0c9996b07f61db53990a110f4c7ed838a8aa6de0d2b033,1,4,99,1,2,3,5,2,13
bba6d3c0f2145ab122882924492fdd3c46311c314cbde8db0b662129a52ba8b1,1,4,4,2,2,3,5,2,10
abdeea53f3bb234afe1c15b7bfcae50d519d0649bc7968bd265177fb56fbe05e,2,3,5,1,2,4,9,3,16
1845f9eb32939e32323f50eed09649367bb7a9856cd3d9c7bc8a13ece05e25ca,1,6,3,4,2,7,3,3,11
a0e152659fd12d5fd70a51a361e50404074ebf702578ef35813ed7bb1c0b8cc2,2,2,4,2,2,2,5,2,13
c54c06e80491af4adb44b138a5e0b2939704c537b99240fcd7b481370cd8e9a8,2,6,3,5,2,6,4,2,14
bfa1dcf7859a0f875ef36f1eac8de8fe7dca9545e9796943dc50487a13fba4a9,1,4,99,3,2,3,4,2,5
31f1b5a181bb504ae458adfa432840a389704aaa6436d2081e23828eeaf5a2c2,2,7,99,2,2,5,4,3,13
154055ef5e50a0cfe33219210f0f3a632ddf23cb3c519db80d937638472dbf7b,2,7,3,2,2,8,4,3,8
e503808736e64a469b4f24fab35095d6fb49a010de0c9eda71224d0a4c2feb5a,2,7,2,5,2,6,4,2,2
9bed00a380ebd43bfb37240f699f206136d2406d6da58328fb784f730464354d,1,6,5,5,2,5,3,3,3
a8856f82c6f9b1666799dc5e4680f4482390542082b091ab4126992d497bd5f6,1,6,2,1,2,7,9,2,10
572487a060628d4f7153840316a8b258ae49dca2055069c7b39b772e5c6e7de0,2,4,3,2,2,4,4,3,8
65fe505be8acb538a570de98993b7ece4bea418fccbc2d0ec408858282147790,2,4,99,5,2,4,4,2,10
90e30c99f9ca38a27c14d8c7a17a34e85d792b3d7d78cca3350005b7260ffcc5,1,4,99,5,2,3,3,2,16
e44d4490d0dd1b7842ecdda4d854515e048bf6fef0c7df627675997c829f8e47,2,5,99,2,2,8,4,3,9
076e1962f482f365a371bbec37d3d7b4e849c37c319e3077b20979ec7e717242,2,6,99,1,2,6,9,3,16
35ebfda682c4036cd900c1ef41d693398426ae0e6a2f077af8029c4b7da34b39,2,3,5,5,2,4,3,3,15
c7b3a4eabe184de5c701c70938e8eed84f5dac93c71eb415b1776a2551ba1706,1,6,2,5,2,5,3,3,10
38711b89d8cd16b9cb16c5de3f437507b58d3d3b898c29db18b86a934c9f13c2,2,7,3,4,2,8,4,3,16
e8aaf67698677d03eb0c7b45fc19a6f754a0750b388d7defd3eacbcb70147c5d,2,6,4,1,2,5,9,2,6
930e0f12ea03ce5edc5a2778bec73e6fa42cda95431184e45216a9871458de96,1,5,3,2,2,5,4,3,9
a2da5938e9fb301666d43fb2b2f674ca02e4438a8091850f874c3a8ea7815dd5,2,2,3,1,2,2,9,1,10
fe3c580918a672dec59a5290fa7ff878b24be37a3e279d7d9667661f679c26b0,2,7,99,1,2,6,9,1,5
7dc0554231bb1af420a23ca9a30a68915e312a5d878c9c21d063cd05c4bbcf62,2,3,99,1,2,4,9,1,5
a7ddea9d9d0e9d655f1d171385569bef730f438f719d456cb164b5b576380fc0,1,3,4,6,3,3,1,5,16
7d8807b33473166895d65d071d22636ba55127eb0b469b1a1f0a5cbff88f28f2,1,3,5,4,2,3,4,3,9
afcc3ea0a336f0490e8cdd8be45f7e205e8b5999f22e476f1f8731262179c5b5,2,5,4,2,2,5,5,3,9
ef1dab9d0dc4d4521e6ba8ebb98fe2e0055df98bfa00be2f7b80b02a842875c0,1,8,3,1,2,7,5,1,2
56550314556ecd48443b49bd17d2605f2a9a18d7a3ca8c6c2c935de07f002c68,1,4,3,2,2,3,4,3,10
db3b0bd291ca1562ad6c67b1d733dda32d1d8ee8b55a7f9d2ea6dce835259027,1,6,3,3,2,5,3,2,9
ebf650e4cdc26887e17c0692e988a56d5c482acec9fc81c9bb1ed27567d5daa6,2,6,99,2,2,8,5,3,13
6d8882e64d2838850ddf2e4c762ec10ec9e9303e0cc12c1b0847615f77cba393,2,7,99,2,2,6,4,3,10
7db2e764ad275c988e1db175797c1967a8a7c04da8f449b479cf271a2aa6756f,2,7,99,1,2,8,9,3,16
292411330d0b0dfcf64b90c3b135952b390b907774067009c36ace8148bdd99f,2,3,2,2,2,4,5,3,9
e0181e22b8101a8408030189523a2c91d48aa4c081f77195090c7c585946c181,2,2,0,1,2,2,9,2,9
69a26094a1ea07ec65e1e4a4da2b0c2c42891e403a96fad4bbf23c75b6d5fd00,1,6,3,1,2,5,9,3,10
e594c2a2d3e0abb7199ae99464f58986d7c740f5b1476121103a075c8676e01e,2,3,4,1,2,4,9,2,9
200c1e482ee5d002d05d5ac510f1856a1b4e97182d742c6fdc79553ed74f3517,1,6,4,1,2,5,9,2,13
087bf882ac38103496e0a53abc01f8b70e372f0244a71cb34e1f2677927721f9,2,6,99,5,2,5,3,3,9
294f4c829240e7cc4f3ae9871174f009db0131517d7ef1235d99aff8c3313388,2,6,99,2,2,6,5,3,6
e9457ee26d66cdc66f37e2db2b20aace5b58309958e9bb2f313e36f7a5291051,1,5,4,1,2,5,9,2,16
166d628e05a4d60417db1e583fa7d0b7ee8f56a182a77df7ff886d6422791212,1,6,2,1,2,5,9,3,14
f0301205fbc72dfc01308b71fc58965dae27cb84fc30c8d3d251ec2265e304a5,1,2,3,2,2,2,4,3,8
47a69a8ce8d9f401e93bd102df1760f3150da381753035b4d353bb2fbffb3359,1,3,5,4,2,3,3,3,13
f408bad93f571f438234a5367766fdb4fbb38496c6e1632839a826eeaed7a5a0,2,5,99,1,2,5,9,1,10
fb8347157b0855048de379a2ccaabe4ae102dbb3021e59345c20d100f22bb32c,1,4,5,4,2,3,3,3,10
a33cc95e678d9a66c9db584aeb16b35a36be203bad9d92ee9fa2523cc5ecff7c,2,6,99,1,2,5,9,1,11
f88f53a20edf1e0581e319b4e92c99cfda940606d2b8f26ef8fbd55ddbd00c5c,1,6,99,2,2,5,5,1,9
a4220df4348faecd7c4c209b1e7c774a691381930eb4319cd901d953a8c35ac8,2,5,4,2,2,6,5,2,16
1069dc15cb650cfe3af903558330e33fa8b7f5ac17a8a205889045e98adda4b1,1,1,3,2,2,2,5,2,4
829de762dade9368f6d745165dce0a9dd9ba786d1028d533472fe18b518ecdd5,1,7,4,4,2,5,3,6,10
0b0b959aa10746c194347f7f38f6f4bd23729628069d3c40474e4b62357f1db0,1,2,4,2,2,2,5,2,13
b60bc398b90dab4fdae0c56fedda6272045037b927fa3e24503e7f1b360707cf,1,5,99,1,2,5,5,2,10
8de549b8d47dc4d1bdc452f0cdd038e783492a8bcb6aaa2a89988b6717bc88cc,1,5,5,2,3,5,5,3,9
9e7e55ce7d331634251872893a915cf0dacf01a3df5f1a750157e8956b3142ae,1,4,3,4,2,3,4,1,10
8c89a4d1afd01a9b957029fba70922d67c57c687ba4bed9e71452e71cda88751,1,6,5,5,2,5,3,3,6
a5a9ed848cf91774855dedacbbfb9ef7f6988da1b6806ce087fa4196e1a536e3,2,7,3,4,2,6,3,2,13
083825e96a5b563bbc397900d0b8157f0efda8245288036e819bb7d17d18740c,2,4,99,2,2,4,4,2,5
062cca33b06dc05621ac2647455c0564d1e03643274acbd435b2ffaa712b3260,1,2,3,1,2,2,5,3,10
d086ec6fc6d7fc3afe570d2d2f79437145e8537bf3ab104a0eacd6363e59980b,1,5,4,3,2,5,4,3,13
8fb1e7efe95fcca9967ae69deb51824cb0945add18a6efdd4cd82d2ed03be60a,1,3,5,2,2,3,5,3,9
b1749c9c2dc85b7520e8ac9059a6515d03d3f189e3fb8d52cb18a68d951b16a5,1,4,4,3,2,3,4,2,13
902c1de336b7b675737dd8d3a54c7f758e366b30e7e0efe0e5d64a31e664e421,1,8,0,4,2,5,3,3,10
6d3fcacd709ba7f062d0b65725c41f5492f653cc9abc1cc5af93eddd5551779d,1,7,5,6,2,5,1,3,9
e9c4e8f78b63123e2ad1f4a384e136a4d7ebe7ea3e780ad39f85718db5921aea,2,4,5,3,3,4,4,2,10
cc4b9bb01b253c2f8d027092e1486518aa069c575c1aa624108cbbea3973cd76,1,6,3,3,2,5,5,3,10
eaaf20c2111fa9c2de453aecd07778bbbd0de5ca2856d19c37ce1e7998d1c50e,1,4,5,4,2,3,3,5,5
80cf230506093648a98e445c1b7ffd9d416fc858c4ec0a58a195cc42ea270ffb,1,4,99,1,2,3,9,2,5
afefaef0b9754d036baf79f35f70b4c829dc057f00206ce637a68ff11474b210,2,7,3,2,2,6,5,6,6
38e03b6578901d423ad8f4cad5b0b0e186342bf5260b1e1baa47cd083182e3fd,1,8,5,4,2,7,4,3,13
e1b73e4040dca37cad076d341574fbe96065a6982cc7ba2f2e39d0eaf65e51e2,1,5,4,3,3,7,4,3,10
88a612372224a06632e347aabe933bdbf0877089ba8470f0e2d50e150a1229ee,1,4,0,1,2,3,9,2,8
28ddf1db25b2aa374f9b22706e86a6e231cc90a8c8f650a11bcb687cb90a88b1,1,1,2,1,2,2,9,2,14
250b58892ee4efee4b3a1a6d1f36cc7829885ac5280f5db9ec14f71bf7477a24,1,9,3,4,2,9,2,3,10
3adb3801c21ab6b02d747eaa579e25ce403110e894cfeb99ec8cc3d619960893,2,6,4,1,2,6,9,3,16
342dbb07aea3f4fdba42fcb9e7e3902ce19a75415428830da22cf198f8991687,2,9,99,3,2,9,4,3,16
c37e52c7308ea0eaba16b8ddfd9034563ec20904bb0aec98d5d14f467886b7c0,1,2,99,2,2,2,9,2,16
5e3d9e4562da2044e3577fb396e13715b41d5de3b868f6a957602b8a07500785,2,7,99,1,2,6,9,2,16
e7acb5e182dfa0ab8063b92b39a50b9829cd56321fbb2214c835456290eef0e1,1,3,4,5,2,3,3,2,10
38a87e3b69720d7ac21f7b5e65c51d751a95caf43cdf0e41b10f3bba14004c20,1,6,99,2,2,7,5,3,16
d27857dcfe96dad7424292cf88d096e47d4c071f49182ffcbd6d12dade839278,1,2,2,4,2,2,4,1,10
3e31bc312387d17dca9170450a954ec9ae3a64e93c714c207bb29a916d48a758,1,9,99,1,2,9,5,3,10
bcb255a234a8929fa8779caf00853801a6a6a85724f65a86f6cdc0d55836b680,2,2,3,3,2,2,4,2,16
6cd563aaac8eea57b27eb5a4e2bdad524dc3bacb816ee5dfd541cc4e1561c8bd,1,2,4,4,2,2,4,3,10
d9b37d4426bceec2db7f515f2f13606cb698c9e6757c4dafa336a9a11a2af15f,2,2,99,3,2,2,4,3,9
a9caf3e12dde9c988ae4e058791eeabf82cf42f039c56e721642c5d98a50c48a,1,5,99,2,2,7,5,3,9
8c53b883b6abf6ce9d61db4501c98431714f6a9e4916ad7e37bb791e23eedfd4,2,2,1,2,2,2,5,2,13
0c1288e840fd14f3d48c0a3ef0246cc77a7c6adfa7ed91a1956d46dd2cd792ae,2,5,4,5,2,5,3,3,16
55fbb9ea0ac8007535afcd95168846e7b0d9c7eb81dadbac1b5061bbeb18d2f5,1,1,1,1,2,2,9,3,7
4af9d8c54c542d2fe87d4c73ff2a20cdd91f05756d9da79e1a2d2b0fcda289f7,2,5,99,1,2,8,5,3,6
35e11542258c3691f4db5e1e4bf828fc9f282339ee0d8a68d9a88036dc664a8f,1,4,4,2,2,3,5,3,12
731b671f0ba24a513849ca1a48fcaa51b2915bd79017dde908a3258839ebecab,2,4,5,4,2,4,3,2,9
aa89e201df66ca4fbf63b2cb3bc0bec3a475ee176f970ac02fea53f098ced88e,1,4,99,1,2,3,9,2,8
d01b4848a1bfe09e67b630b9468083a3772b193e2dc8488a3a4d6872a07df940,1,3,3,4,2,3,3,2,4
5f51ea8559e4f48f6a9ea0be46c64d30c777517e8df0fb9396f164c7647eee29,2,2,99,1,2,2,9,1,6
1c790bf2701dfcaff53b88b71333a11757449843b383ef285fc7b495411124b4,1,3,3,2,2,3,5,2,8
e431879c769cbaa7761c17b79850848c75586e6ccbe5fc334b15754e9ed58a6e,1,3,4,3,2,3,4,3,14
160e209f724ee9007a6baafa01da5fddff2d72ed16d9392252447cc9c12a5ede,2,6,4,3,2,5,5,3,10
8614c7f7f2c8596d1879de5b5ffa7f62d8bbee47d5bd9c511709f623e39cc770,2,6,3,2,2,6,5,3,10
c804802a8ba68a499e670d7d2c814120ce68352b173076c1e0f049f1660db28e,1,2,99,1,2,2,9,1,9
3db8b0e13934de361f3814001c15c664a66c84424323e62740d6326b93e46bb5,1,5,4,5,2,7,3,3,10
2c11a00590d3167f3a78729bdaf92822877c4c0d8b6bd870810d90fca7ffdb86,2,4,4,3,2,4,5,3,9
0d0b21ce0ac2eec55cea670d082116e882f5ce9600c96d0b675bb9ea8231c409,2,4,99,1,2,4,9,3,16
7b9950f4b96e1d7258f189116bda120f56c07cea5eae362e8cec2125ebb58524,2,6,99,3,2,6,4,3,2
59b22ae01820c0b5ae5c061d1539d8b11824b67b24692237a32c0084914c1e28,2,3,2,5,2,4,3,3,14
54b27438b90e66b33131322094c337be8faa04c0b9b4b0a59b8ca493c5cf3c4a,1,4,2,1,2,3,9,2,14
6240443e9e4a3159cefc92f9d5f4f630da9e497c4d6938a8b69f7e3aecb4c8cc,2,6,3,5,2,5,3,3,11
6d6f6ec69a1f04a3ee391762211b630222b13e3b5384054a87be61a71da74429,1,8,5,5,2,5,3,3,10
da1ecf4df83cfd787d4debbe9e6d6ce36aacddec00a53555da4af543e3b9a754,2,4,99,1,2,4,5,3,16
3449f8690cdf926fad409602d1a056b0e6f2ee7d1036fe472788ed874aeef3cf,2,4,5,2,2,4,3,2,10
5984acb5fcacfcb453bed4e269e09465fbe37e4bdf6d492cc38f1232cd03b007,2,2,2,3,2,2,4,2,10
74fbcd96dbd12fbfe24687b498960d6c295dc46bff0325932ed8d257c8e2fbb7,2,2,3,2,2,2,5,3,6
ae29057b4b7128c876c24829f1efce45857d3ac9e20c9b3cdd06c7637db28624,1,3,99,6,2,3,3,3,10
23792c7ffaa89ecc2706f2daf7a595137507675c22660abe7cfaacf57de859d3,1,5,99,2,2,5,5,3,9
f1a8e7832e1d11a3e086456912f5fed1477141ad04a24a2d1b08dbea3f2bf115,1,2,2,1,2,2,5,2,14
b0a38e5ea84fea888aad1e770be9ef0f2cc3f36c907002555bd4ae8537d84a7e,1,1,4,1,3,2,9,1,9
5348492b8c66d9ffc624165c1e5797a49eda890fd9ebf75bdb3f9d6f126d4e74,2,9,3,1,2,9,5,3,7
fa0139b409a744ace6be26ff196ad22492a6b10a346c7998d1c659e3ec713e4a,2,4,2,5,3,4,3,2,3
f22f04d3a45ec5e67b18af0da403c7f589956f6d791bc48de9d72b39041d331b,2,8,99,2,2,6,4,2,10
be09aa983f622ccc590cd351b5c54f83bf7b1bd8ef625c9e31bdc0c53150e443,1,2,2,2,3,2,5,3,9
80e8db9187c4239c982d974f65d8f6be80555b59bbd77fc1abd1bbc1e320f482,1,7,4,3,2,5,5,2,9
b735c17e010bfb96a1f0c46b02ffb6244a9c5ec75927e56cd82aada5377b6a74,1,8,99,5,2,5,3,3,16
177523b2322bd6018ceb012b63c99a7f6357f0c7e131983c349e275b84c73599,1,6,4,4,2,5,4,2,16
f22ff2a3381e8e6f19977fff199992366c4e03f078295e519b5653ed6d24ed08,1,3,1,1,2,3,5,3,10
a40692f33a42921ee01cc44ad2163f12a73ed625eadc7982d2fc7fd3544e99aa,2,2,2,1,2,2,9,1,14
255abe2acf8d1faec100152beecfa5bb0eaa3a018a67a7567655defcaab8ea84,1,9,2,1,2,9,9,1,9
08b766feca4a5fda17df0dcfed0fbc6bc1a3a50cc82df061ad2e7aceab23baeb,1,2,99,1,2,2,9,2,7
251583a7cdad5589d6558433ed5c3cbf348e78572d6957789153692afbedcbbe,1,3,99,1,2,3,9,2,10
ea03617365c9d64a6941fb4c325fe98ff1a9d10e73d8a0d23e09e9cc7c5f5c17,1,8,99,2,2,5,5,3,8
e912925666b41bd68ecad6d9f99724f55ab53c9a1368665334492ae955ce5b1e,1,4,4,5,2,3,3,3,5
36b4cae8869a5ba1def91c3b2580d806e91b1b8417ad6a14fcac155bbab68586,1,7,3,4,2,7,4,2,10
f80b47dc02a274fbb87d98800693d5db47815b394d28a18b2337a1c381a6f511,2,5,4,5,2,8,4,3,9
2d5e0fa61216a61696a596c14b1b9dcadfbefb1dd753eb2aa5eb566df26b43b0,1,5,99,1,2,7,9,2,9
9f64f46a57256093372035a074908ef6cfc63af63d1fd91a5a77a84cc7cc2e05,2,4,99,2,2,4,5,3,5
a2bd34e34cb77cf7435d28530a0d141abd33acf330f9f037c9b6bdc582647829,1,3,99,1,2,3,9,2,5
bb060b777dd8b0bf9f41626185a7c195cf37073d6dce42bfc8e7ceeb59386598,2,5,3,2,2,8,5,2,9
0081a1f82ee025a249ff8e47f8d01fadf2b1cf310aead948aa89a95ed73b7220,1,5,3,4,2,7,3,3,5
350353d60797ac6553ba19d7fa94950d648181a01337a5156690cddcb543d1e1,1,1,3,1,2,2,9,1,10
45e43e266d87e989e009f686283603e2057c8d5d4d8776733c21e2eb225380cc,1,2,3,1,2,2,9,2,5
1bea5aa315b9b9ee28e24bd72dc087b2c642dbdf7d1266e81be035d29c705dfa,1,3,4,1,2,3,9,1,1
996b454e8119463bef782f850a8d312eb11ebfcfe54068935a99d70576fb55dd,2,4,2,1,2,4,9,1,9
3f4ff77a6a8fb14b208c50c2581bbe1541e688866be72701ff004a2b7133d382,2,6,3,2,2,6,5,2,9
8d860c8a3f9846aeb36d72b11e43c0ce295c22e10a734dac6f9d7ab6df217224,1,4,2,6,2,3,1,3,12
13710fdac4df5dcf6f4c611585ae7d50a2ebc5de320d8fbfcbb5da339f65c4dc,1,6,99,4,2,5,4,6,6
7e69e278d6b55b6b1bacabe052155c5e92ae327aa710a75f18b7bb29bae49b47,2,6,3,4,2,5,4,3,5
265f98bfa76c1679467c02b67556d8c18176554fa58d4b968b924116d327d81c,1,5,99,2,2,5,4,3,13
085cece55cd623d13c9ed45bbddb951f9c2a70ca6ad067426a35e59ca3bf220c,2,4,0,1,2,4,9,3,10
15fb1d3d94d075325bfea01f8822cd8c1ae5b7d4452cea6424aed09b3657b1fb,1,6,3,1,2,7,9,3,13
83224c374185075962cc2c93c154a1b8a9e5e3ccaee0a20c61c097fef0779be5,1,3,5,2,2,3,5,3,8
b80c279c794a2664bd6c8cb34e3287cda20d84b50ae0a57d49ad09076893ace9,1,4,3,1,2,3,9,1,13
53d56ec57ea8912dd2750567b35b2f7779201e21a6eeabb5588076f832dd65b8,2,2,2,2,2,2,5,3,5
8ae3f3695b0303b149145926293fd13af87b8ad8d60c8c2e0048f9df2936efb8,1,7,0,5,2,5,4,6,16
aa75bdf8fd039bdadf9cd0c1c7e0d13bf00cca08338572131ee677da6fd42179,2,7,2,1,2,5,9,2,9
33d065501584c78b30e3facb7c3cf43e79369b51037db5acc1e4cb72e21953b4,1,2,2,1,2,2,9,2,10
41c3df23eb6925534764fdc25e17985704428a0ec41334abeb51becc03743979,1,3,99,1,2,3,5,3,10
6259e37566d7a367ec54aa524ca87149084be2822ae3765a1abe54ca35c8bedf,1,6,3,5,2,7,4,3,12
33a1bf6e247c2a0e70cfd330053628d94f7d892ed6d11557b64d5b8a885526a7,1,4,3,1,2,3,9,3,10
fe55ab95e5eb468ede9c71e53ed1186e5f98fb187d375b16ff6899e766c1f57c,2,1,2,1,2,2,5,3,6
10e7e4673fd487275988aa49f37c7c975f1e8014dd2c4173e357d1f0b921a711,2,3,2,4,3,4,4,3,6
8aea7d80cfdd0722eaaa486ebbf6cfd0a55009093914410a1a902bb43126ff83,2,7,5,4,2,8,5,3,9
5d26dce4ef10a572ab7a56e8d3249f577cd692e105e3ef921058a479bd6fc698,1,9,4,6,2,9,2,3,10
e4c12f87d7e3e1adad45531b10aad598b84189ddcea0538de1950d4f2fc525ab,2,7,2,2,2,8,5,3,10
ba0c7c47a894eb1278d20ddfb7959a675dfbf18d1f4ba9c42912439c7051a32a,2,5,4,2,2,6,5,3,9
ebc8995e837762d8b417f33324fec4caf423a989255a348a8fc25bf147effdb0,2,6,4,5,1,5,3,3,14
2d2907d98eb0454d449b2d21fcf42293777cfdd061c0b3b1ae4cd24882a21fec,2,9,99,2,2,9,5,2,1
13a6019ce737438be9d0b8df2d75fdc37b163ad9b5e0058a0fd6e886eca0ab41,1,7,3,2,2,7,5,2,10
68285b2a268d1c855e932ccbc1503e6a929e23e0fa02498fc94723761c740efd,2,3,2,1,2,4,9,3,16
9ade2ab9ee7fd435bb7d174c13301d4efd82e1810b5d77fe14cc41227ac606b0,1,3,99,1,2,3,9,2,8
c4a4a8c09216c32bf5a337b5956a0c3b8e12dd2df825a4560e4a813235e82a65,2,4,4,2,2,4,5,2,5
cf974efdb40f830aa44d6b0a02f2d8f76084cffe87f0e88417468746f753f458,1,7,4,6,2,7,2,3,14
24fb0cdfe25ba0d34e660474a55c2047e9e5b11b0a3261f92e74613a13d8a95b,2,6,99,1,2,5,9,3,5
e3cea67848c77a6a63c4ff452e2db5fa471f369a3fe1391b6496d4f2cba46474,1,2,99,1,2,2,9,3,16
478a4b1d597c3ed0513364cd670fff7bdd988e340dd51885666525fb2bb9fcec,1,2,2,3,2,2,4,2,5
b9bbd35d87ede096b47711c38b7523052c25af0e6964edfcd090bc43333210ba,2,7,99,4,2,5,5,3,7
6bf3d51db1f551ce009c8d78590316289f00d9a69e64d23e6d417b0a7864f1b4,1,6,3,5,2,7,3,2,11
3e31d88d82e877bc763fab2db4dc85550c0f978edf3a8ee2cb7c15af22eccb70,1,7,99,1,2,5,9,3,13
7bb6c128969cb1aa6bf18cf6167ecd6021e05b8e13a734ac90287b44260c5a3f,1,4,99,2,2,3,5,2,13
c963a7e90c672ad82014a18eeae0370bf2c2660a38396f8eb8d752b70858eb59,1,7,99,1,2,7,9,3,10
9e4bcef63288d2cea6a3240f3f938ffc75e7e4cd5edb0e1806bd8d1d0394f45f,2,6,99,3,2,8,4,2,10
e9c29dce132beddee53b3188639b50759457e6691439433d4a8c26ef75061bfa,1,2,99,1,2,2,9,2,10
401e2f46055a01fb21d5c1b0d8d12850104eb137d49c11f668014bef7e819ec7,2,4,4,4,2,4,3,3,10
9fbec21c185a2f4801de8fd26e25574191d98f700203b7d25188da444d02798a,1,4,3,2,2,3,4,3,10
828837f486bfa4854e8b99f3488e46cd5b33e61dbbd98c3eff054134f20c995f,1,6,4,4,2,5,3,3,10
00387c70e98bcc0acc74458fbb390913c5a1591e4d3121e8020480b34930c4e1,2,3,3,1,2,4,9,3,2
d10c15b774ca59298dc5ab7455c660b6f376b94b911ccc101572e9b9a437e9b8,1,1,4,2,2,2,5,3,6
79a2bb56a2a9ddb25cee79dff135247f0fc3d6cbcbc1578746e11a0a95b67786,1,6,99,2,2,5,5,3,10
3a7b93fe306dd3a004ef0f4b20ca3b48bbfbba81d20f41c7cd380e2efa5e8d0d,2,6,2,2,2,8,5,2,12
1a9a0e8e066cd7872163718ec161df6942e955d8f91286b350f507adc23629b0,1,1,0,1,2,2,9,1,16
be31ebc73ef44079373cafe72debb7146c703c77672b9f3662394165a5d5eaea,2,2,0,1,2,2,9,2,9
b9b6860b4c4dda8344ca7cb12d34020b59e3827221a9378e1af4212b59ff40e1,1,8,3,3,2,5,3,3,6
91c93c364798953da5edf78e46ef986037e82a10d880981fc051b33a2e3475a7,1,6,4,1,2,5,9,2,14
ef4668425b51f7ecd0e18d1954d05a07802958a6b743730108289bb2dd330d3a,1,2,2,1,2,2,9,3,13
adc1fc11c1089cd07d4ace1d959a1754267195fb0b756b4487a90cdfa4b70a77,1,3,99,1,1,3,9,1,6
4285a40c54889d9410bc4db4396d328bac32601d5019d5b04979226c77daae3e,2,6,5,1,2,6,5,2,16
fd1eca2cfca6fd732b94594f252b244584adcdd8de3996354aac6d30a044405f,1,4,2,2,2,3,5,3,5
4401095829acc501cb380208f804c1b9ccb4955b3286fb4d9dfd41bdf76aa9c5,1,2,2,2,2,2,5,3,6
7aacca04252b5ab6f010020a6fe5944cab4ca438df3c0279f6eefa4b009ded6e,1,4,3,2,2,3,5,3,12
23b83fdf61ccd21568b82a5bcb65fc203780502cc97185a3d29b00bb3c5f35a5,2,4,1,1,2,4,9,3,10
345453f1d611edd7a308d40ace286465c011695c5b059cdb520c417972625fcb,2,1,99,1,2,2,9,2,6
72e37bf25491d6750283dffba104eeb8a35dba026c2ed4990c761fa75d86e670,1,1,99,1,2,2,9,1,16
