개봉년도,제목,요약,줄거리,장르,국내외,감독,배우,포스터
2021,웬디,"‘피터팬’ 탄생 110주년 기념, 
새로운 주인공, 새로운 시각의 All New ‘피터팬’!","기찻길 옆, 작은 식당이 세상의 전부인 소녀 ‘웬디’는내면에 차오르는 호기심과 모험심으로 매일 새로운 세상을 꿈꾼다.그러던 어느 날, ‘피터’가 나타나고‘웬디’와 쌍둥이 형제 ‘더글라스’, ‘제임스’를 이끌고 여정을 떠나게 된다.그리고 자신의 의지로 어른이 되지 않고 영원히 어린이로 살 수 있는신비로운 섬에 도착하게 되는데…","드라마, 판타지",0.0,벤 제틀린,"데빈 프랑스, 야슈아 막, 게이지 나퀸",https://movie-phinf.pstatic.net/20210603_146/1622701148189x39IC_JPEG/movie_image.jpg?type=m203_290_2
2021,유다 그리고 블랙 메시아,"블랙의 메시아 그리고 블랙의 유다...
혁명가를 죽여도 혁명은 죽지 않는다","FBI 국장 J. 에드거 후버는 미국 내 반체제적인 정치 세력을 감시하고 와해시키는 대 파괴자 정보활동을 설립하고 급부상하는 흑인 민권 지도자들을 ‘블랙 메시아’로 규정해 무력화시킨다. 1968년 FBI는 흑표당 일리노이주 지부장으로서 투쟁을 이끄는 20살의 대학생 프레드 햄프턴을 국가 안보를 위협하는 대중 정치 선동가로 지목해 그를 감시하기 위한 정보원을 잠입시키기로 한다. 한편, FBI 요원을 사칭해 차를 절도하다 체포된 윌리엄 오닐은 FBI 요원 미첼에게 7년 간 감옥에서 썩을 것인지 아니면 흑표당에 잠입해 햄프턴을 감시할 것인지 제안 받는다. 조직에 들어간 오닐은 미첼 요원의 영향력에 강하게 끌리면서도, 흑표당이 정면으로 맞서 싸우는 사회적 불평등을 경험하면서 햄프턴의 메시지에도 동화되기 시작한다. 지부 보안 책임자의 자리까지 오르고 햄프턴과 가까워질수록 용기 있는 일과 자기 목숨 부지하는 일 사이의 기로에 놓이게 되는데…1969년 12월 4일, 운명적인 배신과 비극적인 선택의 그날이 다가오고 있었다!",드라마,0.0,샤카 킹,"다니엘 칼루야, 키스 스탠필드, 마틴 쉰",https://movie-phinf.pstatic.net/20210402_169/1617346981208fOy5z_JPEG/movie_image.jpg?type=m203_290_2
2021,유어 아이즈 텔,"""얼굴이 보고 싶어"" 
""너의 행복을 네 눈으로 봤으면 좋겠어""","과거의 기억으로 마음을 닫아버린 남자 '루이'불의의 사고로 시력을 잃어가는 여자 '아카리'운명적으로 만난 두 사람은서로의 상처를 보듬어주며점점 서로에게 빠져들기 시작한다.눈을 감으면 더욱 선명해지는 얼굴,너의 눈이 말하고 있어.",멜로/로맨스,0.0,미키 타카히로,"요시타카 유리코, 요코하마 류세이, 마치다 케이타",https://movie-phinf.pstatic.net/20210222_177/161395531201843E7a_JPEG/movie_image.jpg?type=m203_290_2
2021,은혼 더 파이널,"사무라이의 영혼을 건, 최후의 난리법석이 시작된다!","해결사 긴토키 일행이 뿔뿔이 흩어진 지 2년 후,지구 멸망을 향한 카운트다운이 시작된다.부활한 ‘우츠로’를 막기 위해긴토키 3인방과 예전의 동료들, 라이벌들까지 모두 합세하는데.모두의 운명을 건 최후의 결전! 복근과 눈물샘을 파괴하는 美친 연출!SF판타지 대환장 블록버스터은혼, 그 마지막 이야기",애니메이션,0.0,미야와키 치즈루,"스기타 토모카즈, 사카구치 다이스케, 쿠기미야 리에",https://movie-phinf.pstatic.net/20210705_262/1625449679987vfb5k_JPEG/movie_image.jpg?type=m203_290_2
2021,이번엔 잘 되겠지,"폴리쉬와 오골계가 교배에 성공할 확률 0% 
내 영화가 성공할 확률은… 100%?","구 에로 영화 감독, 현 치킨집 사장인 승훈에게코로나라는 일생 최악의 위기가 찾아오고가족 같던 닭 집 식구들마저 떠나보내야 할 상황에 처한다.승훈의 앞에 블록버스터 대작의 기운을 물씬 풍기는시나리오가 나타나고 다시 한번 재기를 꿈꾸지만 쉽지만은 않다.가는 곳마다 번번히 퇴짜를 맞고 순조롭던 영화 촬영에도예측불가한 상황들이 일파만파 커지는데..“버티고 또 버티면, 이번엔 잘 되겠지!”",코미디,1.0,이승수,"윤다훈, 김명국, 이선진",https://movie-phinf.pstatic.net/20210514_148/1620977566896hBk6r_JPEG/movie_image.jpg?type=m203_290_2
2021,이스케이프 룸 2: 노 웨이 아웃,"글로벌 흥행 시리즈의 완벽한 컴백! 
살아남은 자들을 노린 업그레이드된 게임이 시작된다!","출구 없는 탈출 게임에서 가까스로 살아남은 ‘조이’와 ‘벤’.게임을 설계한 의문의 조직 ‘미노스’의 실체를 밝히기 위해뉴욕에 도착한 두 사람은 정체불명의 남자에게 휘말려 지하철에 갇히고 만다.순간 다른 칸과 분리된 열차 안에는 초고압 전류가 흐르기 시작하고,그곳에 있는 6명 모두 게임의 생존자라는 것이 밝혀진다.목숨을 건 탈출 게임이 다시 시작됐음을 직감한 그들은뉴욕을 배경으로 벌어지는 극한의 상황에서살아남기 위한 사투를 벌이는데….","액션, 공포, 스릴러",0.0,애덤 로비텔,"테일러 러셀, 로건 밀러",https://movie-phinf.pstatic.net/20210707_1/1625644082274E6g2t_JPEG/movie_image.jpg?type=m203_290_2
2021,인 더 하이츠,꿈을 향해 더 크게 소리 질러!,"'우스나비'에겐 도미니카 해변에 아버지의 상점을 다시 열고 싶은 꿈이 있다.어린 시절부터 좋아한 친구 바네사에게 아직 고백 한 번 못한 채 망설이며 지내고 있다.'바네사'는 동네 미용실에서 패션 디자이너가 되기 위해도시로 나가려다 예기치 못한 사랑에 빠진다.스탠포드 대학에 진학한 '니나'는 가족들과 마을 사람들의 기대가 부담스럽고,연인 '베니'는 니나의 아버지이자 사장이 니나의 학비 마련을 위해운수회사를 팔려고 한다는 사실을 알게 된다.그러던 어느 날 우스나비 가게에서 복권 당첨자가 나오고,하이츠의 모든 사람들은 저 마다의 행복한 미래를 꿈꾸는데...",뮤지컬,0.0,존 추,"안소니 라모스, 멜리사 바레사, 코리 호킨스",https://movie-phinf.pstatic.net/20210601_180/1622529931896LLAeY_JPEG/movie_image.jpg?type=m203_290_2
2021,인싸,“원표 형님은 제 마음속에 영원한 스승입니다”,외딴 섬에서 할아버지 ‘김영감’과 함께 살고 있던 쿵푸 덕후 ‘태수’는 갑작스레 찾아온 작은 아빠 ‘익성’과 함께 상경하게 된다. 난생처음 친구를 사귀면서 행복한 학교생활을 보내던 ‘태수’는 자신의 친구들을 괴롭히는 학교 일진 ‘민혁’ 패거리를 제압하기 위해 자신이 연마한 쿵푸로 상대하기 시작하는데… 하루아침에 인싸 등극?! 예측불허! 기상천외! 전대미문의 쿵푸 코믹 액션이 온다!,"액션, 코미디",0.0,이수성,"동현, 송민경",https://movie-phinf.pstatic.net/20210222_197/1613972388689BVQtS_JPEG/movie_image.jpg?type=m203_290_2
2021,인질,배우 황정민 '인질'로 잡혔다!,"평소와 똑같던 어느 새벽,서울 한복판에서 증거도, 목격자도 없이 대한민국 톱배우 '황정민'이 납치된다.한 치 앞을 알 수 없는 상황 속살기 위한 극한의 탈주가 시작되는데…관객들을 사로잡을 리얼리티 액션스릴러가 온다!","액션, 스릴러",1.0,필감성,"황정민, 김재범, 이유미",https://movie-phinf.pstatic.net/20210923_298/1632376015399DWJAd_JPEG/movie_image.jpg?type=m203_290_2
2021,인천스텔라,“여기는 갬성(STARGAM). 지구로부터 아주 멀리 떨어져 있는 별입니다.”,"27년 전, 우주로부터 도착한 정체불명의 구조신호.그 목소리는 자신이 있는 곳인 갬성(STARGAM)에 닿을 수 있는유일한 우주선 ‘인천스텔라’의 설계도를 남겼다.27년 후, ASA(아시아항공우주국)는 이를 따라 ‘인천스텔라’ 프로젝트에 착수하게 되고,최고의 탐사대원 ‘기동’과 엔지니어 ‘승연’이 성공적인 임무 완수를 위해 우주선에 몸을 싣는다.한편, 지구에 남은 ‘규진’은 그들에게 닿을 수 있는 새로운 방법을 찾게 되는데…바로 지금, 인류 역사상 가장 로맨틱한 우주 탐사가 시작된다!","SF, 가족, 멜로/로맨스",1.0,백승기,"손이용, 강소연, 정광우",https://movie-phinf.pstatic.net/20210318_281/1616043863160Y4nwt_JPEG/movie_image.jpg?type=m203_290_2
2021,인투 더 미러,"엿보고 훔치고 바꾼다!
시간에 침투해 운명을 훔치는 SF 타임스릴러!","스타트 업에 뛰어든 노엘, 리나, 조쉬, 데빈, 4명의 친구들은프리미엄 주차앱의 완성을 위해서 앞으로 한 달의 시간이 더 필요하다.하지만 투자사는 당장 완성하지 않으면 계약을 취소하겠다고통보하고 믿었던 동료는 배신을 한다. 암담한 미래에 모두가 패닉에 빠진 순간스트레스로 집어 던진 렌치에 맞아 벽 너머 숨겨진 다락방이 나타나고그 곳에서 다른 차원의 평행세계로 이동할 수 있는 기이한 거울을 발견한다.그리고 놀랍게도 거울 안의 시간은 현재보다 느리게 움직이고거울 속 세계에도 똑같은 자신들이 존재하는데…거울 속 평행세계... 시간에 접속해 운명을 훔쳐라!","SF, 스릴러",0.0,아이작 에즈반,"마르틴 발스트룀, 조지아 킹, 마크 오브라이언",https://movie-phinf.pstatic.net/20210129_144/1611888747580mvVHr_JPEG/movie_image.jpg?type=m203_290_2
2021,일론 머스크: 리얼 아이언맨,"상상을 초월하여 미래를 바꾸는 천재 경영자! 
미래는 꿈꾸는 것이 아니라 만드는 것이다.","스티브잡스 + 빌게이츠라는 평을 받으며,삶 자체가 공상과학영화를 방불케 하는 일론 머스크!!스페이스X를 통해 민간 우주선 발사를 성공시키고,테슬라와 함께 자동차의 상식을 바꾸며세계 최고의 부자가 된 일론 머스크의 성공스토리",다큐멘터리,0.0,소니아 앤더슨,"엘론 머스크, 리처드 브랜슨, 버락 오바마",https://movie-phinf.pstatic.net/20210225_176/1614228438655jNmcs_JPEG/movie_image.jpg?type=m203_290_2
2021,일루셔니스트,환각에 가려진 살인 사건의 전말을 파헤쳐라!,"혼란의 시대, 푸성탕 멸문 사건을 시작으로 나라에는 의문의 익사 사건이 연이어 발생하고,전직 런던 경찰이자 대마술사 ‘로빈’과경찰 ‘룽충’ 일행은 사건의 해결을 위해 실마리를 찾아 나선다.그러다, 사람을 환각에 빠지게 한다는 ‘천환인면산’에 대해 알게 되고,‘로빈’과 ‘룽충’ 일행은 살인 사건임을 직감하게 되는데…","액션, 판타지",0.0,부귀,전소호,https://movie-phinf.pstatic.net/20210712_209/1626073761523e3N0J_JPEG/movie_image.jpg?type=m203_290_2
2021,잃어버린 얼굴 1895,“너는 내 진짜 얼굴이 보이느냐”,"세 번의 죽임을 당한 사람.세 개의 이름으로 불린 여인.그리고 단 한 장의 사진도 남기지 않은 왕비.세력으로 짓밟았거나 세력에 짓밟혔거나마녀로도, 국모로도 기억되는 조선의 마지막 황후.어느 날, 그의 얼굴을 기억하는 한 남자가천진사진관의 문을 두드리는데...누구나 알지만 아무도 모르는1895년, 명성황후의 얼굴을 만난다!","뮤지컬, 공연실황",1.0,이지나,"차지연, 강상준, 금승훈",https://movie-phinf.pstatic.net/20210210_123/1612937586574QiwBK_JPEG/movie_image.jpg?type=m203_290_2
2021,자메이카의 소울: 이나 데 야드,“이 나라 사람들의 언어는 음악이죠”,"오래된 레코드판이 가득한 집 앞 마당,자메이카 레게 황금기를 이끌었던 레전드 뮤지션들과 지금 레게 씬의 아이콘들이 한자리에 모였다.레게가 탄생한 언덕에서 다시 한번 시작되는 단 하나의 레전드 프로젝트, ‘이나 데 야드’를 위해 숨겨왔던 이야기와 음악적 고민을 나누며 목소리를 모으게 되고다시 한번 전세계를 감동시킬 무대를 준비하는데…자메이카의 심장에서 울린 레게 레전더리 프로젝트의 마지막 무대가 펼쳐진다!",다큐멘터리,0.0,피터 웨버,"[국내] 
						
							12세 관람가",https://movie-phinf.pstatic.net/20210705_165/1625453128842qSXX0_JPEG/movie_image.jpg?type=m203_290_2
2021,잘리카투,"폭주하는 물소, 광기 어린 인간들, 진정 누가 짐승인가?","푸줏간(도축장)에서 도망친 물소가 온 마을을 헤집고 다닌다. 마을 남자들은 폭주하는 물소를 잡기 위해 나서고 이웃 마을 남자들까지 몰려들자 한바탕 대소동이 벌어진다. 평화롭던 마을은 물소를 제압하려는 남자들로 인해서 순식간에 아수라장이 되버리고, 인간과 짐승의 구분이 사라져 버린 물소 사냥은 점차 무분별하고 폭력적인 광기로 변해간다.※ 잘리카투(또는 살리카투) JALLIKATTU는 인도 남부 타밀나두주의 수확축제인 퐁갈에서 진행하는 전통있는 집단 경기다. 황소를 남자들 무리 속에 풀어놓으면 참가자들은 황소의 등에 올라타서 최대한 오래 버티거나 소를 움직이지 못하게 제압하는데, 이 과정에서 살벌한 장관이 펼쳐진다. 리조 조세 펠리세리 감독의 는 잘리카투 경기를 묘사하는 영화는 아니다. 확실히 그렇다!","액션, 스릴러",0.0,리조 조세 펠리세리,안토니 바기스,https://movie-phinf.pstatic.net/20210726_76/1627268183438g0c9i_JPEG/movie_image.jpg?type=m203_290_2
2021,저스트 프렌드,"세상이 아무리 엉망진창이라도… 미소를 잃으면 안된단다
사랑에는 어떤 장애도 경계도 존재하지 않아","아버지의 유골함을 집으로 가져온 요리스는 여전히 슬픔에 빠져 있다. 그는 가사 도우미 일을 하며 서핑 강습을 하는 야드를 우연히 만나 첫눈에 호감을 갖는다. 두 사람은 급속도로 가까워지지만, 이내 그들 사이에 놓인 장애물을 발견하고 낙담한다. 가족과의 갈등 속에서 사랑의 아픔에 빠진 채 방황하는 두 사람은 혼란스러운 시기를 무사히 극복할 수 있을까?","코미디, 멜로/로맨스",0.0,안네마리 판 데 몬스,"[국내] 
						
							15세 관람가",https://movie-phinf.pstatic.net/20201005_17/1601860790430K3v91_JPEG/movie_image.jpg?type=m203_290_2
