title,score,review
모가디슈,2,왜 주기적으로 북한은 착한 내 친구.라는 영화를 찍어대는지
007 노 타임 투 다이,10,재밐다
남극일기,10,"연기 스토리 다 좋음. 어릴때 보고 결말이 충격, 그리고 그 분위기가 아직도 기억나서 10년 후인 지금 다시 보는데 또 다른 느낌과 이해."
듄,4,1시간짜리 내용을 3시간으로 늘리고있네..드니형 이번작은 실망이야
베놈 2: 렛 데어 비 카니지,3,진짜 별로.. 1편에 비해 너무 재미없음
듄,8,영상미랑 이것저것 매우 대단하고 미래가 있다면 이럴 것 같다 스토리 디테일이 엄청남. 이런점에선 10점을 주고싶음 미래를 경험하고 만든 영화같은 아주 멋진영화 그러나 영호ㅏ가 왜 8점대인지는 보면 앎 ㅎㅎ 1편은 후속을 위한 기나긴 밑밥의 여정
듄,10,티모시가 티모시했다 다음편이 기대되네요
듄,10,많은 영화를 봤지만 단 한번도 체험 하지못한 경험을 했다
듄,10,
듄,2,추천 할수없는 재미가 없는 영화.  무엇을 보고 공감을 하고 추천을 하는가? 조리고 먼 뜻인지도 정확하지 않음
담보,10,
콜 미 바이 유어 네임,10,첫사랑은 열병이래요 앓고나면 어른이 되니까요
듄,10,음향이랑 연출 분위기 미장센 미쳤음 근데 굳이 단점을 뽑자면... 영화가 너무 무거움 가볍지 않은느낌의영화
듄,10,영상미와 라이팅 포인트를 세심하게 잘 연출한 영화SF만이 가진 장점을 살린 압도적 스케일 영화제 2의 스타워즈
건축학개론,10,설거지론을 영화로 만듬
라스트 듀얼: 최후의 결투,8,오랜만에 시계 안보고 본 영화. 같은 스토리를 각 주인공의 입장에 따라 파트로 나뉜건 신선했다. 허나 마지막 여자 입장볼 때 좀 지루해지긴 하더라 그래서 에이리언 제작 언제해?
샹치와 텐 링즈의 전설,1,좆짱개 영화라 1점 준다
하녀,1,와..대박..너무 엉망진창 영화라 놀라움.왜 저 스타배우들이 출연했을까ㅠ안타깝다ㅠㅠ
듄,2,"이게 영화냐? 사막 괴물 영화 그대로 짜집기 하고. 불가사리 영화하고 똑같아. 안되질려면 바위로 올라가고...최점단 우주시대 1만년이 넘었는데, 정작 사무라이들처럼 사시미들고 전쟁하고...이게 영화냐??누가 수입했어. 돈받고 평올리는 알바들때문에 속았다..."
모가디슈,10,짱 10자 10자 10자
모가디슈,10,정말 너무너무너무너무너무너무 재밌게 봤습니다.. 개인적으로는 소말리아 관련 배경과 이 영화의 시점 배경을 설명하는 유튜브 영상을 한번 보시고 영화 관람하시길 추천해요. 좀 더 이해가 잘 되실겁니다! 카체이싱 장면도 멋졌고 배우분들의 연기가 진짜 기가막힙니다.. 최고최고.. 결말은 예상되는 영화였지만... 다시한번 보고싶고 영화 입니다.
듄,10,영상ㅍ연기 너무 좋아요
모가디슈,4,노잼이구요 스토리 개연성이 이상합니다
라디오 스타,9,"마지막 장면 이후 흘러 나오는 비와 당신을 들으며 올라가는 엔딩 크레딧을 끝까지 보았다. 잔잔하고 담백하게, 따뜻한 감동이 밀려온다"
플립,7,"순수한 옛날 감성은 좋지만, 풀리지 못한 떡밥들은 아쉽다."
듄,9,이건 진짜 영화관에서 봐야한다.ㅋㅋ 베놈2같은 틀딱 영화랑 비교하기도 미안한 수준이네. 지루하지 않고 몰입이 잘됐음. 세계관을 알고가면 더 집중할수 있을것 같은 영화.
빽 투 더 퓨쳐 2,10,정말 오랜만에 손에 땀을 쥐고 영화를 보았다
빽 투 더 퓨쳐,9,고전인데도 굉장히 흥미있게 보았다
마이너리티 리포트,10,"진심,,,,레젠드 영화 2002년도가 아니라 2022년에 만들어진 영화라 해도 믿을수있는 명작"
듄,10,티모시살라메의 연기력에 감동..추천할만한영화파트2가 너무 기다려짐
고양이를 부탁해,10,이번에 재개봉 해서 알게 된 영화인데 이런 영화를 알게 돼서 너무 좋았어요 인생영화 등극
쁘띠 마망,10,마술적 만남에 대해 생각해보게 된 영화.
듄,8,아이맥스로 보세요 꼭....
듄,10,스케일에 압도 당해요. 너무 재밌어요 꼭 극장에서 보는걸 추천! 그리고 계속 어? 저 사람 유명한 사람 아니야? 이러면서 보게됩니다
영화의 거리,6,이안연기 넘 못해서 거슬림
베놈 2: 렛 데어 비 카니지,1,스토리 발로 씀 엔딩 곡이 좋아서 1점  2분짜리 쿠키만 봐도  충분해요 ^^
마녀,10,스토리 짱  멋짐  2는 도대체  언제 나오는지?기다리고 기다리고 있는중입니다
듄,1,여러분들의 155분을 지키세요전 말했습니다...
씨내리,2,역시 부대찌개는 남기남부대찌개
실버라이닝 플레이북,10,"주연,조연연기들모두 너무좋게봤습니다"
미나리,8,아메리칸 드림을 안고 간 한국 이민자의 고분분투
세나: F1의 신화,10,"다큐멘터리를 이렇게 정신없이 몰입해서 보기는 태어나고 처음이다. 아일톤 세나-진정한 천재, 진정한 사람."
범죄도시,10,너무 재밌다. 우와 마동석 시원시원 타격감 너무 좋네요 그리고 윤계상 연기 잘해서 놀랐다.
듄,10,파트2 빨리 ....ㅜㅜ
듄,2,영화가 화려하고 웅장해서 보는 재미는 있는데내용을 모르겠음다 보고 생각나는거 벌레
듄,1,10자 이상 할 말도 없다. 그저 개 좆
듄,8,길고긴 이야기의 서막 .웅장하나 이제 시작이기에 벌써 재미를 찾으면 안된다.
베놈 2: 렛 데어 비 카니지,8,재밌긴해요.. 근데 베놈이 너무 예능캐가 됌;
공작,2,ㅋㅋ 전 라 빨갱이  감독이 개. 대중  미화 하는 뭣같은 영화네. 보고 기분 더러워 지기는 처음임.당시  있지도 않은 이회창 아들 병역비리 터트려서 개 대중 당선된 걸  뭐?   국정원이 북한 가서 북한 관계자들에게 돈준다고 도발로 위기 상황 만들어 달라고 부탁을 해?  이런 좌빨 색 .휘가 감독 한다고 꼴값 떨고 있으니 나라가 이 꼴이지.
듄,10,듄을 영화로 처음 접했는데 보고나서 여운이 많이 남았음. 장엄한 영상미와 음악이 한데 어우러져 보는 재미도 있었고 전개를 추리하고 이해하는 것도 재밌어서 세계관을 모르고 보았지만 이게 나름의 관전 포인트였음ㅎㅎ조금 루즈할 수는 있지만 개인적으로 이런 장엄한 서사가 취향이라 정말 재밌게 봤다. 전혀 후회없는 선택이라 2가 기대된다!! 아 너무 좋아!!!
듄,10,개재밌다 ㄹㅇ 듄은 전설이다 돌비시네마에서 꼭보셈 ㄹㅇ
예스터데이,2,쓰레긴데 릴리 제임스 이뻐서 1점 더 줌.
대부,10,최고의 마피아 영화..
비와 당신의 이야기,10,여운이 많이 남는 영화입니다~별 생각없이 보다 가슴이 아련해지며 울컥해지네요~ 이 가을에 비까지 왔음 더 좋았을뻔~주인공의 순수한 마음과 아날로그 감성에 비처럼 흠뻑 적셔 봅니다^^
듄,10,드니 빌뇌브+한스 짐머잖아...
더 포가튼 배틀,2,와~~~이게 재밌다고? 스토리 완전 엉성하고 영화 하나에 여러가지 스토리. 중구난방 전개..주인공들의 말도안돼는 뜬금감정 이입...스토리가 그야말로 산으로가는 전개인데...내 아까운 2시간 돌리도...ㅜㅜ
듄,10,최고의영화네시리즈라서 더욱 기대되는 영화
노팅 힐,8,재밌네요~ 남자주인공이 진짜 천사 ㅠ
형,1,못 만든건 아닌데 너무 뻔함
듄,10,듄- 모든 것이 경이롭다
익스팅션 - 종의 구원자,8,딸때문에 답답해 OO뻔했는데 그래도 개연성있는 반전이랑 떡밥다 회수해서 재밌었음 완성도는 조금떨어지는 편
007 노 타임 투 다이,10,ㅈ됨드냥 낮게준새기덜은 ㅂㅅ임그냥ㅋㅋ 내가시리즈 안보고 봤는데도 개꿀잼이더만
라스트 듀얼: 최후의 결투,9,영상과 볼꺼리를 주는 영화는 잠깐이지만 내용의 짜임새와 충실함을 주는 영화는 평생간다
듄,10,간만에 멋진 영화를 보게됐다
듄,10,2편 제작 시작도 안했다라...
아수라,7,말도 안 되는 스토리지만 매력적인 어두운 분위기
제8일의 밤,1,이게 무슨 내용이야 대체
아무도 없는 곳,9,관계와 상실에 대한 이야기. 그럼에도 살아가야 하는 남은 사람들의 모습들. 서울의 골목골목을 배경으로 잔잔하지만 울림 있는 영화.
보이스,10,보이스피싱은 강력범죄다.다시 한번 느끼게 해준 영화.
듄,10,원작을 보지않았음에도 빠져들듯이 봤어요 후속빨리보고싶네요
미스트,9,"모두가 최선일 거라 생각한 선택이 때론 최악의 결과를 불러오기도 한다. 마치 인간의 나약함을 비웃는 듯한, 잊지 못할 강렬한 결말"
담보,9,성동일씨 연기 일품..아역 담보 너무 귀엽고 이뻐요..말도 안된다고 생각하는 부분도 있지만 영화 잖아요 눈물 콧물 다 쏟았어요
담보,8,솔직히 딱 진짜 사고 전까지는 너무 완벽했는데… 결말이 너무 아쉬움.. 그전까진 진짜 가족이 되고 감동이 올라오다가… 마지막 뇌손상이 결국 회복은 되지 않는다는 결말이… 그래서 더 안타까움
듄,2,시간 버린 기분. 남주 얼굴밖에 볼 게 없다. 심한 어그로에 내용은 정작 그냥 그럼. 전개가 뻔함.
모가디슈,7,한국 영화가 이 정도였나 싶을 정도로 현장감과 액션은 뛰어나다. 다만 이런 부분들에 치중되어 있어서 스토리의 깊이는 얕고 전개도 많이 익숙하다. 장점도 단점도 뚜렷한 K-<아르고>.
듄,10,"이것이 영화 그냥 역대 최고 다른 말이 필요없음  아이맥스로 보세요 제발,,,!!! 장르로 인해 호불호는 갈릴 수 있지만,,  이것이 진정한 영화라고 생각합니다.지루하다는건 국밥보다 사탕을 더 좋아하는 어린아이같은 수준"
듄,1,난생 처음 SF 보다가 수면을 취했다!!
듄,10,굿 오랜만에 스케일큰영화였어오
듄,10,"2편보고 싶어서 현기증나 이 영상미, OST"
듄,10,이것이 스체이스 오케라다
담보,10,
듄,1,그냥 그래요2편은  기대 안함
발신제한,2,2점 이상 중 사람들은 너무 나쁜 사람들.
우리는 형제입니다,10,김원해 찰진 사투리에 빵 터짐요ㅎㅎ 은근 볼만했어요
듄,10,웅장하고 묵직하다...상상이상
듄,10,지루함이  그 웅장함과 두려움에 모래처럼 흩날려 사라지고... 넥플릭스보다가 극장나들이 오길 1억배는 나은 후회없는 선택
듄,10,"수준높은 영상,음악,연기 깔구석이 하나없다"
그녀는 거짓말을 너무 사랑해,10,무료 영화에 나왔길래 무심코 봤다가 너무 좋게 잘 봤습니다.
모가디슈,10,시사하는바가 많군요 맘 졸이며 잘봤습니다^^
시간의 끝에서 널 기다려,8,아쉽다 너무 예쁜 영화인데. 마지막에 조금 개연성이 부족해서 감정이입이 조금 안되었다. 그래도 예쁘고 가슴이 따뜻해지는 영화라서 좋았음.
듄,2,"웅장한척하는데, 음향 시끄럽고, 넘넘 재미없어요. 지루해죽는줄...넷플이었으면 10분만에 껐다."
듄,4,영상미나 미술조형 감상을 즐기거나 한스짐머의 ost를 좋아한다면 환장하고 볼영환데 어느정도 상업영화로서의 공식에 익숙한 사람으로서 너무 지루했어요 액션도 배경이나 상황정도로만 나오고 2편이 어떻게 나오냐에 따라 다르겠지만 2편에서 액션 대박 안치면 솔직히 쌍욕박을거같네요 영상미나 ost는 최상급이었어요
듄,9,기대없이 봤는데재밌었어용
듄,10,저에겐 올해 최고의 영화가 될듯합니다
맨 인 더 다크 2 ,6,영화전체의 전재가 말이 안되는 선을 넘어버리니 후반에는 될때로 되라식1이 훨씬 낫다 어떻게 2편이 낫다는 것이지?
태양의 눈물,8,이 영화는 OO 도망가는데 흑인새끼들은 매트를 왜계속 들고가는거냐 밥솥이랑 ㅋㅋ
어메이징 스파이더맨,5,"토비 스파이더맨, 마블 스파이더맨 그럭저럭 다 잘 봤는데 어메이징 스파이더맨은 한번을 끝까지 보기가 힘들다.. 최고의 배우들임에도 불구하고.."
모가디슈,10,"영화보고 후기는 잘 안쓰는데 이번년도에 가장 재미있게 봤던 영화 인거같아요!^0^ 처음엔 기대도 안했지만 보면 볼수록 집중되고, 배우분들도 연기 최고였어요^___^♡ 되게 감동적 영화 재미있게 잘 봤습니다~ㅎㅎ"
듄,1,진짜 절대로 보지마세요주문만외우고 정신사나워서 기 다빨립니다개후회 돈낭비 역사상 최악의영화
블랙 위도우,10,진짜 재밌다 영상미 스토리 액션 다 수준급
듄,10,최고의sf걸작.  끝날따까지 두손모으고 관람했어요. ㅎㅎ
왓치맨,10,엄청난걸 뒤늦게 본 느낌...평화를 구현하고 싶은 자의 엇갈린 이념의 대립..어떤게 진정한 선이고 악인지는각자 이념에 따라 해석하기 나름인듯...타노스도 진지하게 평화를 실현하고 싶어서손가락을 튕긴거였으니..
듄,10,파트2 너무 기대됩니다
마약왕,1,스토리를 풀어가는게 너무 재미없어서 절반까지도 못 보고 그냥 꺼버렸습니다.
듄,10,지루할 틈 없는 155분! 파트2 기다립니다
듄,10,36년 내 생애 본 영화 중 최고. 사운드. 분위기. 스토리. 각본. 효과. 다 미쳤음.
듄,10,미쳤다..아이맥스에서 한번더볼꺼다 황홀한 티모시살라메의연기..천재성이 번득이는 감독의 연출 그리고 정점 그 음악..음악을 통해 일만년뒤 세계를 본 듯한 최고의 영화!10점이 전혀 아깝지않다!
가버나움,10,현실은 이것보다 더하면 더했지 덜 비참하진 않을 거라는 점이 슬프다
유전,10,무섭고 잘짜여짐 각본연출연기 모두다 훌륭
킬링 오브 투 러버스,7,사운드와 연기로 유지되는 긴장감
듄,10,"영상미, BGM만으로도 관객을 충분히 압도하는 영화입니다."
더 그레이,10,인생이 지치고 힘들때 포기 하지말고 두려워 하지 말고 힘든 인생과 죽기 살기로 싸워보세
마스터,10,"웨이브에 올라와서 봤는데,  와 재밌네요"
듄,9,드니 빌뇌브 감독만의 깔끔하고 세련된 영상미에 믿고 듣는 한스짐머의 OST까지... 화면이 큰 극장에서 보는 것을 추천!!
택시 5,4,병맛이다.
패스트 & 퓨리어스 - 도쿄 드리프트,6,너무 나갔던 것이 아닐까.
수퍼 소닉,10,진짜진짜 잼있다 시간순삭감
